MESS_DATUM,T_aussen_C,Heizlast_kW
2019051505,2.6,40.65869499999983
2019051506,7.0,0.0
2019051507,10.4,0.0
2019051508,11.4,0.0
2019051509,12.3,0.0
2019051510,13.7,0.0
2019051511,15.2,0.0
2019051512,15.8,0.0
2019051513,16.0,0.0
2019051514,16.3,0.0
2019051515,16.7,0.0
2019051516,16.7,0.0
2019051517,16.1,0.0
2019051518,15.4,0.0
2019051519,14.1,189.36955749999996
2019051520,10.7,508.70930250000004
2019051521,10.3,530.5892725
2019051522,9.0,601.6991750000001
2019051523,6.7,727.5090025
2019051600,5.5,793.1489124999999
2019051601,5.7,782.2089275
2019051602,5.7,782.2089275
2019051603,6.9,716.5690175
2019051604,6.2,688.2189649999999
2019051605,6.6,399.618995
2019051606,8.3,239.98912250000006
2019051607,10.1,0.0
2019051608,10.7,0.0
2019051609,10.6,0.0
2019051610,11.4,0.0
2019051611,13.1,0.0
2019051612,15.9,0.0
2019051613,16.2,0.0
2019051614,16.0,0.0
2019051615,13.3,0.0
2019051616,12.2,0.0
2019051617,11.6,59.479369999999996
2019051618,11.7,342.8893775000001
2019051619,11.3,431.4093474999999
2019051620,10.5,519.6492875
2019051621,8.8,612.6391600000001
2019051622,8.7,618.1091524999999
2019051623,8.5,629.0491374999999
2019051700,8.3,639.9891225
2019051701,8.2,645.459115
2019051702,8.2,645.459115
2019051703,8.1,650.9291075
2019051704,8.1,606.4491075000001
2019051705,8.2,445.459115
2019051706,8.4,167.87913
2019051707,8.9,0.0
2019051708,9.0,0.0
2019051709,9.5,0.0
2019051710,10.2,0.0
2019051711,11.4,0.0
2019051712,12.3,0.0
2019051713,14.2,0.0
2019051714,15.3,0.0
2019051715,16.4,0.0
2019051716,15.6,0.0
2019051717,16.1,0.0
2019051718,15.4,0.0
2019051719,14.4,217.43958
2019051720,13.7,344.60952750000007
2019051721,13.0,382.899475
2019051722,11.9,443.0693925
2019051723,9.1,596.2291825
2019051800,10.3,530.5892725
2019051801,9.5,574.3492125
2019051802,10.2,536.0592650000001
2019051803,9.1,596.2291825
2019051804,11.1,353.4693325
2019051805,11.6,0.0
2019051806,11.9,0.0
2019051807,13.2,0.0
2019051808,15.3,0.0
2019051809,17.7,0.0
2019051810,19.0,0.0
2019051811,19.7,0.0
2019051812,19.8,0.0
2019051813,22.1,0.0
2019051814,22.5,0.0
2019051815,18.7,0.0
2019051816,19.4,0.0
2019051817,18.7,0.0
2019051818,19.4,0.0
2019051819,17.7,36.929827500000044
2019051820,16.7,180.50975250000002
2019051821,15.1,268.02963250000005
2019051822,14.1,322.7295575
2019051823,13.5,355.5495125
2019051900,13.1,377.4294825
2019051901,12.5,410.2494375
2019051902,11.6,459.47937
2019051903,10.9,497.7693175
2019051904,11.0,358.93932499999994
2019051905,10.2,0.0
2019051906,11.8,0.0
2019051907,13.8,0.0
2019051908,15.5,0.0
2019051909,17.0,0.0
2019051910,18.3,0.0
2019051911,20.1,0.0
2019051912,21.2,0.0
2019051913,21.2,0.0
2019051914,18.3,0.0
2019051915,16.3,0.0
2019051916,16.5,0.0
2019051917,16.9,0.0
2019051918,16.3,0.0
2019051919,15.0,162.379625
2019051920,14.5,300.84958750000004
2019051921,13.3,366.4894974999999
2019051922,12.2,426.659415
2019051923,11.9,443.0693925
2019052000,11.5,464.9493625
2019052001,10.5,519.6492875
2019052002,10.3,530.5892725
2019052003,11.5,464.9493625
2019052004,11.6,414.99937
2019052005,12.1,298.7694075
2019052006,12.8,149.35945999999996
2019052007,13.0,0.0
2019052008,13.1,0.0
2019052009,13.2,0.0
2019052010,13.3,0.0
2019052011,13.8,0.0
2019052012,13.8,0.0
2019052013,14.3,0.0
2019052014,14.3,0.0
2019052015,14.5,0.0
2019052016,14.8,0.0
2019052017,14.9,0.0
2019052018,14.4,39.679580000000016
2019052019,14.5,256.3695875
2019052020,14.4,306.31958000000003
2019052021,14.1,322.7295575
2019052022,13.7,344.60952750000007
2019052023,13.0,382.899475
2019052100,12.7,399.3094525000001
2019052101,12.4,415.71943
2019052102,11.8,448.5393849999999
2019052103,11.4,470.419355
2019052104,11.3,453.6493474999999
2019052105,11.6,370.59937
2019052106,11.5,264.9493625
2019052107,11.7,165.12937750000006
2019052108,11.5,153.8293625
2019052109,11.3,0.0
2019052110,11.8,0.0
2019052111,11.9,0.0
2019052112,11.8,0.0
2019052113,11.8,0.0
2019052114,11.8,26.29938499999995
2019052115,11.8,115.17938499999995
2019052116,12.0,170.95940000000002
2019052117,12.1,276.6094075
2019052118,12.0,348.7194
2019052119,11.9,398.58939250000003
2019052120,12.0,437.5994
2019052121,11.8,448.5393849999999
2019052122,11.6,459.47937
2019052123,11.5,464.9493625
2019052200,10.9,497.7693175
2019052201,11.1,486.8293325
2019052202,10.8,503.23930999999993
2019052203,10.5,519.6492875
2019052204,10.3,486.1092725
2019052205,10.1,408.16925750000007
2019052206,10.2,247.17926500000013
2019052207,10.3,63.949272499999964
2019052208,10.7,0.0
2019052209,11.8,0.0
2019052210,12.6,0.0
2019052211,14.0,0.0
2019052212,15.4,0.0
2019052213,16.9,0.0
2019052214,17.2,0.0
2019052215,17.4,0.0
2019052216,18.2,0.0
2019052217,18.1,0.0
2019052218,17.4,0.0
2019052219,14.5,145.32958750000003
2019052220,12.6,404.779445
2019052221,11.5,464.9493625
2019052222,12.7,399.3094525000001
2019052223,11.8,448.5393849999999
2019052300,9.6,568.8792199999999
2019052301,10.2,536.0592650000001
2019052302,9.7,563.4092275
2019052303,9.0,601.6991750000001
2019052304,6.9,494.32901749999996
2019052305,8.1,0.0
2019052306,11.2,0.0
2019052307,13.6,0.0
2019052308,15.9,0.0
2019052309,18.3,0.0
2019052310,19.1,0.0
2019052311,20.3,0.0
2019052312,20.9,0.0
2019052313,21.2,0.0
2019052314,21.2,0.0
2019052315,23.0,0.0
2019052316,22.4,0.0
2019052317,22.1,0.0
2019052318,21.2,0.0
2019052319,18.1,0.0
2019052320,15.1,268.02963250000005
2019052321,13.9,333.6695425
2019052322,13.2,371.9594900000001
2019052323,12.9,388.36946750000004
2019052400,10.6,514.179295
2019052401,12.2,426.659415
2019052402,9.9,552.4692425
2019052403,8.2,645.459115
2019052404,8.0,500.8791
2019052405,7.4,178.09905499999994
2019052406,11.8,0.0
2019052407,14.3,0.0
2019052408,17.3,0.0
2019052409,19.8,0.0
2019052410,21.7,0.0
2019052411,22.1,0.0
2019052412,22.7,0.0
2019052413,23.7,0.0
2019052414,22.7,0.0
2019052415,22.8,0.0
2019052416,22.8,0.0
2019052417,22.0,0.0
2019052418,20.3,0.0
2019052419,19.1,0.0
2019052420,18.1,103.92985749999991
2019052421,16.5,191.4497375
2019052422,14.6,295.37959500000005
2019052423,13.6,350.07952
2019052500,12.7,399.3094525000001
2019052501,11.3,475.88934749999993
2019052502,9.8,557.9392349999999
2019052503,8.3,639.9891225
2019052504,7.4,533.6990549999999
2019052505,8.7,351.46915249999995
2019052506,10.9,97.7693175
2019052507,12.7,0.0
2019052508,14.3,0.0
2019052509,15.2,0.0
2019052510,16.3,0.0
2019052511,16.4,0.0
2019052512,17.7,0.0
2019052513,18.6,0.0
2019052514,19.3,0.0
2019052515,19.2,0.0
2019052516,18.4,0.0
2019052517,18.8,0.0
2019052518,17.3,0.0
2019052519,17.2,0.0
2019052520,15.7,235.20967750000005
2019052521,14.3,311.78957249999996
2019052522,12.2,426.659415
2019052523,11.1,486.8293325
2019052600,11.0,492.299325
2019052601,10.4,525.11928
2019052602,9.5,574.3492125
2019052603,10.6,514.179295
2019052604,9.8,357.939235
2019052605,10.7,0.0
2019052606,12.6,0.0
2019052607,14.7,0.0
2019052608,16.9,0.0
2019052609,18.5,0.0
2019052610,20.6,0.0
2019052611,21.2,0.0
2019052612,20.1,0.0
2019052613,20.8,0.0
2019052614,21.6,0.0
2019052615,20.9,0.0
2019052616,20.1,0.0
2019052617,19.5,0.0
2019052618,19.2,0.0
2019052619,19.3,0.0
2019052620,16.8,175.03975999999994
2019052621,18.1,103.92985749999991
2019052622,17.4,142.2198050000001
2019052623,15.6,240.67967000000004
2019052700,15.2,262.55964
2019052701,15.7,235.20967750000005
2019052702,14.0,328.19955
2019052703,13.5,355.5495125
2019052704,13.7,300.1295275000001
2019052705,14.1,78.2495575
2019052706,12.4,0.0
2019052707,12.6,0.0
2019052708,13.4,0.0
2019052709,14.1,0.0
2019052710,15.1,0.0
2019052711,16.2,0.0
2019052712,17.1,0.0
2019052713,17.1,0.0
2019052714,17.6,0.0
2019052715,18.0,0.0
2019052716,18.4,0.0
2019052717,18.0,0.0
2019052718,17.3,0.0
2019052719,16.2,74.499715
2019052720,14.6,295.37959500000005
2019052721,12.7,399.3094525000001
2019052722,12.2,426.659415
2019052723,12.9,388.36946750000004
2019052800,12.5,410.2494375
2019052801,10.4,525.11928
2019052802,9.9,552.4692425
2019052803,10.3,530.5892725
2019052804,10.4,480.63928000000004
2019052805,11.1,264.5893325
2019052806,12.1,0.0
2019052807,12.9,0.0
2019052808,14.2,0.0
2019052809,15.9,0.0
2019052810,15.8,0.0
2019052811,14.3,0.0
2019052812,13.8,0.0
2019052813,16.0,0.0
2019052814,15.9,0.0
2019052815,14.9,0.0
2019052816,14.7,1.0296025000000373
2019052817,13.2,0.0
2019052818,13.3,210.96949749999993
2019052819,12.6,338.139445
2019052820,12.0,437.5994
2019052821,11.6,459.47937
2019052822,10.2,536.0592650000001
2019052823,10.3,530.5892725
2019052900,9.3,585.2891974999999
2019052901,7.9,661.8690925000001
2019052902,7.2,700.15904
2019052903,7.1,705.6290325
2019052904,6.1,449.2089575
2019052905,7.9,0.0
2019052906,10.4,0.0
2019052907,11.5,0.0
2019052908,12.8,0.0
2019052909,14.3,0.0
2019052910,15.8,0.0
2019052911,16.8,0.0
2019052912,17.4,0.0
2019052913,18.1,0.0
2019052914,19.2,0.0
2019052915,19.5,0.0
2019052916,19.7,0.0
2019052917,19.5,0.0
2019052918,18.8,0.0
2019052919,17.2,0.0
2019052920,14.9,278.96961749999997
2019052921,13.9,333.6695425
2019052922,13.9,333.6695425
2019052923,11.8,448.5393849999999
2019053000,11.5,464.9493625
2019053001,11.9,443.0693925
2019053002,11.5,464.9493625
2019053003,12.0,437.5994
2019053004,12.3,287.82942249999985
2019053005,12.9,32.84946750000003
2019053006,13.7,0.0
2019053007,14.4,0.0
2019053008,15.3,0.0
2019053009,16.2,0.0
2019053010,17.4,0.0
2019053011,17.6,0.0
2019053012,17.7,0.0
2019053013,17.9,0.0
2019053014,18.1,0.0
2019053015,16.5,0.0
2019053016,18.2,0.0
2019053017,18.6,0.0
2019053018,18.3,0.0
2019053019,18.2,0.0
2019053020,17.0,164.099775
2019053021,16.1,213.32970749999993
2019053022,16.3,202.38972249999998
2019053023,15.5,246.1496625
2019053100,13.6,350.07952
2019053101,13.6,350.07952
2019053102,13.1,377.4294825
2019053103,13.9,333.6695425
2019053104,13.4,294.379505
2019053105,14.7,23.269602500000037
2019053106,15.6,0.0
2019053107,16.9,0.0
2019053108,19.2,0.0
2019053109,19.8,0.0
2019053110,21.0,0.0
2019053111,22.1,0.0
2019053112,22.6,0.0
2019053113,23.5,0.0
2019053114,23.7,0.0
2019053115,23.3,0.0
2019053116,22.0,0.0
2019053117,22.5,0.0
2019053118,21.0,0.0
2019053119,20.4,0.0
2019053120,18.1,103.92985749999991
2019053121,15.1,268.02963250000005
2019053122,14.6,295.37959500000005
2019053123,13.2,371.9594900000001
2019060100,12.2,426.659415
2019060101,11.7,454.0093775000001
2019060102,10.9,497.7693175
2019060103,9.7,341.16922750000003
2019060104,9.6,0.0
2019060105,11.5,0.0
2019060106,14.5,0.0
2019060107,17.2,0.0
2019060108,20.4,0.0
2019060109,22.1,0.0
2019060110,22.9,0.0
2019060111,23.3,0.0
2019060112,24.6,0.0
2019060113,26.2,0.0
2019060114,25.5,0.0
2019060115,26.5,0.0
2019060116,26.9,0.0
2019060117,27.9,0.0
2019060118,25.4,0.0
2019060119,24.5,0.0
2019060120,20.7,0.0
2019060121,18.5,82.0498875
2019060122,17.0,164.099775
2019060123,16.3,202.38972249999998
2019060200,15.4,251.61965499999997
2019060201,16.4,196.91973000000007
2019060202,14.3,311.78957249999996
2019060203,14.0,105.95955
2019060204,15.0,0.0
2019060205,16.7,0.0
2019060206,19.9,0.0
2019060207,22.4,0.0
2019060208,24.8,0.0
2019060209,26.6,0.0
2019060210,28.1,0.0
2019060211,29.0,0.0
2019060212,30.1,0.0
2019060213,29.0,0.0
2019060214,30.0,0.0
2019060215,30.8,0.0
2019060216,31.2,0.0
2019060217,30.3,0.0
2019060218,29.6,0.0
2019060219,26.8,0.0
2019060220,24.7,0.0
2019060221,22.8,0.0
2019060222,23.1,0.0
2019060223,22.1,0.0
2019060300,21.7,0.0
2019060301,20.8,0.0
2019060302,17.3,147.68979749999997
2019060303,17.2,0.0
2019060304,18.8,0.0
2019060305,18.0,0.0
2019060306,19.0,0.0
2019060307,21.4,0.0
2019060308,23.5,0.0
2019060309,24.6,0.0
2019060310,25.8,0.0
2019060311,25.5,0.0
2019060312,22.9,0.0
2019060313,23.1,0.0
2019060314,23.0,0.0
2019060315,22.3,0.0
2019060316,21.2,0.0
2019060317,21.7,0.0
2019060318,21.3,0.0
2019060319,18.5,0.0
2019060320,17.4,0.0
2019060321,16.8,175.03975999999994
2019060322,16.8,175.03975999999994
2019060323,17.0,164.099775
2019060400,17.0,164.099775
2019060401,16.4,196.91973000000007
2019060402,15.9,224.26969249999996
2019060403,15.8,7.499684999999968
2019060404,14.7,0.0
2019060405,14.7,0.0
2019060406,15.7,0.0
2019060407,17.6,0.0
2019060408,18.5,0.0
2019060409,20.2,0.0
2019060410,21.8,0.0
2019060411,22.8,0.0
2019060412,24.7,0.0
2019060413,25.8,0.0
2019060414,26.7,0.0
2019060415,28.9,0.0
2019060416,28.9,0.0
2019060417,28.3,0.0
2019060418,27.8,0.0
2019060419,26.7,0.0
2019060420,26.3,0.0
2019060421,24.7,0.0
2019060422,22.2,0.0
2019060423,20.2,0.0
2019060500,17.8,120.33983499999997
2019060501,17.2,153.15979000000004
2019060502,17.8,120.33983499999997
2019060503,17.7,0.0
2019060504,17.6,0.0
2019060505,18.2,0.0
2019060506,19.4,0.0
2019060507,20.7,0.0
2019060508,21.5,0.0
2019060509,22.1,0.0
2019060510,22.8,0.0
2019060511,24.1,0.0
2019060512,24.2,0.0
2019060513,25.9,0.0
2019060514,26.8,0.0
2019060515,28.2,0.0
2019060516,28.8,0.0
2019060517,28.8,0.0
2019060518,27.2,0.0
2019060519,25.5,0.0
2019060520,23.2,0.0
2019060521,19.5,27.3499625
2019060522,20.7,0.0
2019060523,20.3,0.0
2019060600,16.3,202.38972249999998
2019060601,16.0,218.7997
2019060602,15.8,229.73968499999998
2019060603,15.8,0.0
2019060604,12.3,0.0
2019060605,11.8,0.0
2019060606,11.9,0.0
2019060607,12.3,0.0
2019060608,13.0,0.0
2019060609,14.5,0.0
2019060610,15.6,0.0
2019060611,15.6,0.0
2019060612,16.6,0.0
2019060613,16.6,0.0
2019060614,17.7,0.0
2019060615,16.7,0.0
2019060616,17.7,0.0
2019060617,17.7,0.0
2019060618,17.9,0.0
2019060619,16.9,0.0
2019060620,14.6,73.13959500000003
2019060621,13.6,350.07952
2019060622,13.0,382.899475
2019060623,12.2,426.659415
2019060700,11.3,475.88934749999993
2019060701,8.7,618.1091524999999
2019060702,10.2,536.0592650000001
2019060703,10.0,102.51925
2019060704,9.5,0.0
2019060705,10.2,0.0
2019060706,12.2,0.0
2019060707,13.8,0.0
2019060708,16.1,0.0
2019060709,17.7,0.0
2019060710,18.9,0.0
2019060711,21.0,0.0
2019060712,21.8,0.0
2019060713,22.9,0.0
2019060714,22.6,0.0
2019060715,22.7,0.0
2019060716,18.3,0.0
2019060717,17.1,0.0
2019060718,16.4,0.0
2019060719,16.5,0.0
2019060720,16.9,169.56976750000007
2019060721,15.4,251.61965499999997
2019060722,16.3,202.38972249999998
2019060723,16.6,185.97974499999992
2019060800,15.8,229.73968499999998
2019060801,15.3,257.08964749999996
2019060802,14.8,284.43960999999996
2019060803,14.6,73.13959500000003
2019060804,14.0,0.0
2019060805,13.9,0.0
2019060806,14.0,0.0
2019060807,14.9,0.0
2019060808,15.0,0.0
2019060809,15.8,0.0
2019060810,17.5,0.0
2019060811,17.6,0.0
2019060812,17.2,0.0
2019060813,17.9,0.0
2019060814,17.5,0.0
2019060815,17.8,0.0
2019060816,18.5,0.0
2019060817,18.0,0.0
2019060818,13.9,0.0
2019060819,14.1,0.0
2019060820,14.0,105.95955
2019060821,11.4,470.419355
2019060822,11.1,486.8293325
2019060823,11.5,464.9493625
2019060900,10.1,541.5292575000001
2019060901,9.6,568.8792199999999
2019060902,10.6,514.179295
2019060903,9.0,157.21917500000004
2019060904,7.4,0.0
2019060905,11.0,0.0
2019060906,13.1,0.0
2019060907,14.8,0.0
2019060908,17.2,0.0
2019060909,18.8,0.0
2019060910,18.8,0.0
2019060911,20.4,0.0
2019060912,20.7,0.0
2019060913,21.1,0.0
2019060914,22.3,0.0
2019060915,22.0,0.0
2019060916,21.5,0.0
2019060917,20.8,0.0
2019060918,19.7,0.0
2019060919,19.1,0.0
2019060920,18.1,103.92985749999991
2019060921,17.4,142.2198050000001
2019060922,18.1,103.92985749999991
2019060923,15.9,224.26969249999996
2019061000,15.9,224.26969249999996
2019061001,15.3,257.08964749999996
2019061002,14.9,278.96961749999997
2019061003,14.2,317.25956500000007
2019061004,14.3,0.0
2019061005,14.0,0.0
2019061006,15.5,0.0
2019061007,16.6,0.0
